cohort,question_id,participant_id,source_video_id,category,question_type,anchor_layer,target_layer,distance_from_anchor,anchor_native_temporal_entropy,native_retained_target_layer_mass,native_oracle_top50_target_layer_mass,reuse_efficiency,native_source_target_top2_jaccard,native_source_target_spearman,selected_native_unit_ids,selected_analysis_bins,selected_units_adjacent,normalized_temporal_coverage_span,contains_first_unit,contains_last_unit,descriptive_eight_bin_anchor_entropy,descriptive_eight_bin_retained_mass,descriptive_eight_bin_top4_oracle_mass
heldout,ingredient_ingredient_weight_14,P06,P06-20240510-115307,ingredient,ingredient_ingredient_weight,24,27,3,0.9629431475077744,0.6068717026829422,0.6068717026829422,1.0,1.0,0.7999999999999999,0 2,0 1 4 5,False,0.75,True,False,0.9752954316679077,0.6068717026796913,0.6068717026796913
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,8,9,1,0.9519995974141079,0.617245713552139,0.617245713552139,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9679997316067175,0.6172457135495665,0.6172457135495665
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,8,10,2,0.9519995974141079,0.5692429758655881,0.5692429758655881,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9679997316067175,0.5692429758615205,0.5692429758615205
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,8,11,3,0.9519995974141079,0.5905892280381178,0.5905892280381178,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9679997316067175,0.5905892280348167,0.5905892280348167
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,12,13,1,0.9949749053527253,0.5435475391235467,0.5435475391235467,1.0,1.0,0.6000000000000001,0 1,0 1 2 3,True,0.5,True,False,0.9966499368996001,0.5435475391218079,0.5435475391218079
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,12,14,2,0.9949749053527253,0.6162885366253275,0.6162885366253275,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9966499368996001,0.6162885366234531,0.616288536623453
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,12,15,3,0.9949749053527253,0.4908570115455979,0.5560380383750532,0.8827759571630421,0.3333333333333333,-0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.9966499368996001,0.4908570115435228,0.5560380383727025
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,16,17,1,0.9664854888583255,0.6032096126160329,0.6032096126160329,1.0,1.0,0.7999999999999999,1 2,2 3 4 5,True,0.5,False,False,0.9776569925707999,0.6032096126134985,0.6032096126134985
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,16,18,2,0.9664854888583255,0.5435379173178185,0.5624636147340948,0.9663521391953088,0.3333333333333333,-0.19999999999999998,1 2,2 3 4 5,True,0.5,False,False,0.9776569925707999,0.5435379173152118,0.5624636147313973
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,16,19,3,0.9664854888583255,0.607667034010619,0.607667034010619,1.0,1.0,1.0,1 2,2 3 4 5,True,0.5,False,False,0.9776569925707999,0.6076670340086684,0.6076670340086684
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,20,21,1,0.9952520381730736,0.5687812705222413,0.5687812705222413,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9968346921130677,0.5687812705196931,0.5687812705196931
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,20,22,2,0.9952520381730736,0.6340939034152033,0.6340939034152033,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9968346921130677,0.6340939034122081,0.6340939034122081
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,20,23,3,0.9952520381730736,0.620066067042037,0.620066067042037,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9968346921130677,0.6200660670386482,0.6200660670386482
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,24,25,1,0.9800823517137247,0.5475652028630833,0.6070955267569054,0.9019424105925601,0.3333333333333333,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9867215678061187,0.5475652028597364,0.6070955267531947
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,24,26,2,0.9800823517137247,0.5914934747374427,0.615106636629817,0.9616112711419417,0.3333333333333333,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9867215678061187,0.5914934747346148,0.6151066366268763
heldout,ingredient_ingredient_weight_2,P07,P07-20240531-201703,ingredient,ingredient_ingredient_weight,24,27,3,0.9800823517137247,0.6051198070365819,0.6262777960569383,0.9662162874788668,0.3333333333333333,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9867215678061187,0.6051198070338729,0.6262777960541346
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,8,9,1,0.9422639684990325,0.6489325884342694,0.6489325884342694,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9615093123300271,0.6489325884315658,0.6489325884315658
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,8,10,2,0.9422639684990325,0.6033369550623701,0.6033369550623701,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9615093123300271,0.6033369550580527,0.6033369550580527
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,8,11,3,0.9422639684990325,0.703564857986794,0.703564857986794,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9615093123300271,0.7035648579825908,0.7035648579825908
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,12,13,1,0.9596456862028087,0.5916233710216712,0.5916233710216712,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9730971241330623,0.5916233710196481,0.5916233710196481
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,12,14,2,0.9596456862028087,0.6838897004966471,0.6838897004966471,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9730971241330623,0.6838897004943814,0.6838897004943814
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,12,15,3,0.9596456862028087,0.5801198487860595,0.5801198487860595,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9730971241330623,0.5801198487837447,0.5801198487837447
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,16,17,1,0.9692297590970687,0.5721248748048537,0.5721248748048537,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9794865060631448,0.5721248748024114,0.5721248748024114
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,16,18,2,0.9692297590970687,0.5728694859832442,0.5728694859832442,1.0,1.0,0.6000000000000001,0 1,0 1 2 3,True,0.5,True,False,0.9794865060631448,0.5728694859802844,0.5728694859802844
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,16,19,3,0.9692297590970687,0.5908516249551786,0.5908516249551786,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9794865060631448,0.5908516249530645,0.5908516249530646
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,20,21,1,0.9662621628195914,0.6451488406314247,0.6451488406314247,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9775081085439294,0.645148840628267,0.645148840628267
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,20,22,2,0.9662621628195914,0.6819240749188779,0.6819240749188779,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9775081085439294,0.6819240749147952,0.6819240749147952
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,20,23,3,0.9662621628195914,0.6129740497539384,0.6129740497539384,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9775081085439294,0.6129740497503621,0.6129740497503621
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,24,25,1,0.9730713205877433,0.5973281113091743,0.5973281113091743,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.982047547055285,0.5973281113055307,0.5973281113055307
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,24,26,2,0.9730713205877433,0.5903104131443526,0.5903104131443526,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.982047547055285,0.5903104131411667,0.5903104131411667
heldout,ingredient_ingredient_weight_38,P06,P06-20240511-102207,ingredient,ingredient_ingredient_weight,24,27,3,0.9730713205877433,0.6275843591553092,0.6275843591553092,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.982047547055285,0.6275843591521677,0.6275843591521677
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,8,9,1,0.9562553296563295,0.5969160821445054,0.6291442503184531,0.9487745963542784,0.3333333333333333,0.19999999999999998,0 1,0 1 2 3,True,0.5,True,False,0.9708368864347752,0.5969160821418892,0.6291442503156957
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,8,10,2,0.9562553296563295,0.6244577683831697,0.6244577683831697,1.0,1.0,0.6000000000000001,0 1,0 1 2 3,True,0.5,True,False,0.9708368864347752,0.6244577683790463,0.6244577683790464
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,8,11,3,0.9562553296563295,0.6106548570393843,0.6106548570393843,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9708368864347752,0.6106548570356379,0.6106548570356379
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,12,13,1,0.9826337985076373,0.5907796331493937,0.5907796331493937,1.0,1.0,0.6000000000000001,0 3,0 1 6 7,False,1.0,True,True,0.9884225323360027,0.5907796331471666,0.5907796331471666
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,12,14,2,0.9826337985076373,0.6526725665975945,0.6526725665975945,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9884225323360027,0.6526725665950137,0.6526725665950137
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,12,15,3,0.9826337985076373,0.5295308399001323,0.5568307571329622,0.950972684459111,0.3333333333333333,-0.19999999999999998,0 3,0 1 6 7,False,1.0,True,True,0.9884225323360027,0.5295308398977039,0.5568307571304085
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,16,17,1,0.958144174731295,0.5832651230336737,0.5832651230336737,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9720961164858857,0.583265123030688,0.583265123030688
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,16,18,2,0.958144174731295,0.521584711265147,0.5277131265337598,0.9883868432288833,0.3333333333333333,0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9720961164858857,0.521584711262164,0.5277131265307418
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,16,19,3,0.958144174731295,0.5678100453884218,0.5678100453884218,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9720961164858857,0.5678100453863781,0.5678100453863781
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,20,21,1,0.996664165279964,0.5793713608103166,0.5793713608103166,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9977761101841601,0.579371360807489,0.579371360807489
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,20,22,2,0.996664165279964,0.6130642355980502,0.6130642355980502,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9977761101841601,0.6130642355949223,0.6130642355949223
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,20,23,3,0.996664165279964,0.5648305998232177,0.5648305998232177,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9977761101841601,0.5648305998201781,0.5648305998201781
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,24,25,1,0.9678844413588041,0.6691087895413395,0.6691087895413395,1.0,1.0,0.6000000000000001,0 1,0 1 2 3,True,0.5,True,False,0.9785896275698637,0.6691087895376865,0.6691087895376865
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,24,26,2,0.9678844413588041,0.6077327294899053,0.6077327294899053,1.0,1.0,0.6000000000000001,0 1,0 1 2 3,True,0.5,True,False,0.9785896275698637,0.607732729487102,0.607732729487102
heldout,ingredient_ingredient_weight_42,P07,P07-20240529-134410,ingredient,ingredient_ingredient_weight,24,27,3,0.9678844413588041,0.7292794949284559,0.7292794949284559,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9785896275698637,0.7292794949258431,0.729279494925843
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,8,9,1,0.9588937407646677,0.5850929439934445,0.6057297789995466,0.9659306249724309,0.3333333333333333,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.972595827173151,0.5850929439904062,0.6057297789964012
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,8,10,2,0.9588937407646677,0.48611996925392875,0.5746855083640161,0.8458886855139066,0.3333333333333333,0.39999999999999997,0 1,0 1 2 3,True,0.5,True,False,0.972595827173151,0.48611996924937084,0.5746855083586279
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,8,11,3,0.9588937407646677,0.6189560113596426,0.6189560113596426,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.972595827173151,0.6189560113554785,0.6189560113554785
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,12,13,1,0.9905091605773589,0.5513787495297542,0.5513787495297542,1.0,1.0,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9936727737149617,0.5513787495272764,0.5513787495272764
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,12,14,2,0.9905091605773589,0.6149669950384424,0.6149669950384424,1.0,1.0,1.0,0 1,0 1 2 3,True,0.5,True,False,0.9936727737149617,0.6149669950361514,0.6149669950361514
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,12,15,3,0.9905091605773589,0.5064219253878204,0.530559859261104,0.9545047868738131,0.3333333333333333,-0.19999999999999998,0 1,0 1 2 3,True,0.5,True,False,0.9936727737149617,0.5064219253851592,0.5305598592583161
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,16,17,1,0.9921696820319186,0.5689822025379124,0.5689822025379124,1.0,1.0,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9947797880193325,0.5689822025351396,0.5689822025351396
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,16,18,2,0.9921696820319186,0.5415352503057788,0.5415352503057788,1.0,1.0,1.0,0 3,0 1 6 7,False,1.0,True,True,0.9947797880193325,0.5415352503028948,0.5415352503028948
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,16,19,3,0.9921696820319186,0.5462330397336639,0.5573882139422682,0.979986705980547,0.3333333333333333,0.7999999999999999,0 3,0 1 6 7,False,1.0,True,True,0.9947797880193325,0.5462330397317761,0.5573882139403419
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,20,21,1,0.9955666052015233,0.5225906704162391,0.5753012834854784,0.908377376198623,0.3333333333333333,-0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9970444034650237,0.5225906704131306,0.5753012834820563
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,20,22,2,0.9955666052015233,0.5307780752747894,0.594634914280828,0.8926116891685223,0.3333333333333333,-0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9970444034650237,0.5307780752712934,0.5946349142769115
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,20,23,3,0.9955666052015233,0.5454330474604545,0.5676341334610152,0.9608883879741431,0.3333333333333333,-0.39999999999999997,0 3,0 1 6 7,False,1.0,True,True,0.9970444034650237,0.5454330474568626,0.567634133457277
heldout,object_motion_object_movement_itinerary_207,P04,P04-20240414-170520,object_motion,object_motion_object_movement_itinerary,24,25,1,0.9982839458960127,0.5563605913156089,0.5919665090016877,0.9398514660126198,0.3333333333333333,0.7999999999999999,0 1,0 1 2 3,True,0.5,True,False,0.9988559639261759,0.5563605913111896,0.5919665089969857
